longitude,latitude,elevation
-123.003713,38.713224,182.2
-123.003715,38.713211,182.4
-123.003716,38.7132,182.5
-123.00372,38.713191,182.6
-123.003722,38.71318,182.7
-123.003722,38.71317,182.8
-123.00372,38.713159,182.9
-123.003717,38.713146,183.0
-123.003714,38.713134,183.1
-123.003709,38.713121,183.3
-123.003701,38.713107,183.4
-123.003693,38.713091,183.5
-123.003684,38.713074,183.6
-123.003673,38.713054,183.7
-123.003661,38.713035,183.8
-123.00365,38.71302,183.8
-123.003639,38.713007,183.8
-123.003627,38.712995,183.8
-123.003616,38.712981,183.7
-123.003603,38.712964,183.6
-123.003592,38.712946,183.5
-123.003581,38.71293,183.4
-123.003571,38.712916,183.3
-123.003559,38.712899,183.1
-123.003547,38.712882,183.0
-123.003537,38.712867,182.8
-123.003526,38.712851,182.7
-123.003518,38.712836,182.5
-123.003511,38.712817,182.3
-123.003498,38.712805,182.2
-123.003492,38.712791,182.1
-123.003495,38.71278,182.1
-123.003506,38.712774,182.0
-123.003526,38.712775,181.9
-123.003553,38.712778,181.8
-123.003578,38.712787,181.7
-123.003605,38.712797,181.7
-123.003628,38.712812,181.6
-123.003656,38.712823,181.6
-123.003683,38.712837,181.6
-123.00371,38.712852,181.5
-123.003737,38.712867,181.5
-123.003759,38.712885,181.5
-123.003782,38.712902,181.5
-123.003802,38.712921,181.4
-123.003822,38.712938,181.4
-123.003844,38.712953,181.4
-123.003867,38.712967,181.4
-123.00389,38.712981,181.4
-123.003914,38.712994,181.4
-123.003939,38.713006,181.4
-123.003962,38.713019,181.3
-123.003986,38.713029,181.3
-123.004008,38.713043,181.3
-123.004033,38.713053,181.3
-123.004056,38.713065,181.3
-123.004081,38.713075,181.3
-123.004106,38.713084,181.3
-123.004131,38.713094,181.2
-123.004158,38.713105,181.2
-123.004184,38.713115,181.2
-123.004211,38.713122,181.2
-123.004236,38.713131,181.2
-123.004262,38.713139,181.2
-123.004287,38.713148,181.2
-123.004312,38.713156,181.2
-123.004335,38.713166,181.1
-123.00436,38.713175,181.1
-123.004385,38.713184,181.1
-123.004409,38.713191,181.1
-123.004439,38.713194,181.1
-123.004466,38.713196,181.1
-123.004497,38.713198,181.1
-123.004525,38.713199,181.1
-123.004553,38.7132,181.0
-123.004581,38.713204,181.0
-123.004609,38.71321,180.9
-123.004639,38.713215,180.9
-123.004668,38.71322,180.8
-123.004698,38.71322,180.8
-123.004727,38.713221,180.8
-123.004757,38.713223,180.7
-123.004784,38.713224,180.7
-123.004813,38.713224,180.7
-123.004843,38.713223,180.7
-123.004874,38.713223,180.7
-123.004904,38.71322,180.7
-123.004932,38.713218,180.7
-123.004961,38.713216,180.7
-123.004988,38.713214,180.7
-123.005015,38.713211,180.8
-123.005043,38.713205,180.8
-123.00507,38.713199,180.8
-123.005098,38.713192,180.9
-123.005124,38.713185,180.9
-123.005149,38.713177,180.9
-123.005174,38.713169,181.0
-123.005198,38.713159,181.0
-123.005222,38.713149,181.1
-123.005245,38.713138,181.1
-123.005268,38.713129,181.2
-123.00529,38.713118,181.2
-123.005309,38.713104,181.2
-123.005324,38.713087,181.3
-123.005335,38.713068,181.4
-123.005345,38.713051,181.5
-123.005353,38.713034,181.6
-123.005359,38.713017,181.7
-123.005363,38.712998,181.8
-123.005364,38.712979,181.9
-123.005363,38.712962,182.0
-123.005359,38.712944,182.1
-123.00536,38.712925,182.2
-123.00536,38.712907,182.3
-123.00536,38.712891,182.4
-123.00536,38.712872,182.5
-123.00536,38.712857,182.6
-123.005358,38.71284,182.7
-123.005356,38.712823,182.8
-123.005354,38.712807,182.9
-123.005353,38.712792,183.0
-123.005352,38.712774,183.2
-123.00535,38.712757,183.3
-123.00535,38.71274,183.4
-123.005347,38.712724,183.6
-123.005344,38.71271,183.7
-123.005345,38.712694,183.9
-123.005346,38.712679,184.0
-123.005348,38.712667,184.1
-123.005351,38.712654,184.2
-123.005352,38.71264,184.4
-123.005351,38.712628,184.5
-123.005351,38.712616,184.6
-123.005352,38.712603,184.8
-123.005353,38.712589,184.9
-123.005355,38.712577,185.1
-123.005357,38.712565,185.2
-123.005361,38.712552,185.4
-123.005365,38.71254,185.5
-123.005366,38.712528,185.6
-123.005366,38.712517,185.8
-123.005365,38.712505,185.9
-123.005369,38.712489,186.1
-123.005371,38.712469,186.4
-123.005368,38.712452,186.6
-123.005367,38.712437,186.8
-123.005368,38.712422,186.9
-123.005368,38.712407,187.1
-123.005366,38.712394,187.3
-123.005365,38.712379,187.5
-123.005358,38.712364,187.7
-123.005355,38.712351,187.9
-123.005353,38.712338,188.0
-123.005358,38.712324,188.2
-123.005363,38.712309,188.4
-123.005366,38.712294,188.6
-123.005369,38.712278,188.8
-123.005373,38.712262,189.1
-123.005377,38.712249,189.2
-123.005378,38.712234,189.4
-123.005376,38.712218,189.6
-123.005374,38.712203,189.8
-123.00536,38.712189,190.1
-123.00536,38.712174,190.3
-123.005356,38.712161,190.4
-123.005358,38.712145,190.6
-123.005359,38.712132,190.8
-123.005357,38.712119,191.0
-123.005356,38.712107,191.2
-123.005349,38.712097,191.3
-123.005348,38.712088,191.4
-123.005344,38.712076,191.6
-123.005343,38.712063,191.8
-123.005345,38.712045,192.0
-123.005344,38.712032,192.2
-123.005348,38.712015,192.4
-123.005354,38.711998,192.6
-123.005357,38.711984,192.8
-123.005362,38.711971,193.0
-123.005369,38.711957,193.2
-123.005375,38.711943,193.4
-123.00538,38.711929,193.6
-123.005386,38.711914,193.8
-123.005391,38.7119,194.0
-123.005392,38.711885,194.2
-123.005396,38.711868,194.4
-123.005398,38.711853,194.6
-123.005401,38.711838,194.8
-123.005404,38.711825,194.9
-123.00541,38.711811,195.1
-123.005415,38.711799,195.3
-123.00542,38.711786,195.5
-123.005424,38.711771,195.7
-123.00543,38.711758,195.8
-123.005435,38.711743,196.0
-123.005439,38.711729,196.2
-123.005445,38.711716,196.4
-123.005451,38.711704,196.6
-123.005458,38.711692,196.8
-123.005466,38.711681,196.9
-123.005474,38.71167,197.1
-123.00548,38.711659,197.3
-123.005488,38.711647,197.4
-123.005494,38.711636,197.6
-123.005502,38.711625,197.8
-123.005508,38.711612,198.0
-123.005513,38.711599,198.1
-123.005519,38.711587,198.3
-123.005525,38.711575,198.5
-123.005533,38.711564,198.6
-123.005543,38.711553,198.8
-123.005553,38.711543,199.0
-123.005561,38.711533,199.2
-123.00557,38.711523,199.3
-123.00558,38.711511,199.5
-123.005589,38.711499,199.7
-123.005598,38.711489,199.9
-123.005609,38.711479,200.0
-123.005621,38.711469,200.2
-123.005633,38.711458,200.4
-123.005643,38.711447,200.6
-123.005653,38.711435,200.8
-123.005663,38.711424,201.0
-123.005672,38.711412,201.2
-123.005681,38.7114,201.3
-123.005691,38.711389,201.5
-123.005696,38.711376,201.7
-123.0057,38.711363,201.9
-123.005708,38.71135,202.1
-123.005721,38.711338,202.3
-123.005734,38.711327,202.5
-123.005746,38.711315,202.7
-123.005758,38.711302,202.9
-123.005767,38.711288,203.1
-123.005774,38.711274,203.3
-123.005782,38.711264,203.5
-123.00579,38.711252,203.7
-123.005797,38.711241,203.8
-123.005808,38.711231,204.0
-123.005819,38.711223,204.2
-123.00583,38.711213,204.3
-123.005837,38.711199,204.5
-123.005845,38.711187,204.7
-123.005853,38.711176,204.9
-123.00586,38.711165,205.1
-123.005868,38.711154,205.2
-123.005878,38.711143,205.4
-123.005887,38.71113,205.6
-123.005897,38.71112,205.8
-123.005904,38.711108,206.0
-123.00591,38.711096,206.1
-123.005919,38.711086,206.3
-123.005929,38.711075,206.5
-123.00594,38.711065,206.7
-123.00595,38.711053,206.9
-123.00596,38.711039,207.1
-123.005967,38.711024,207.3
-123.005974,38.71101,207.5
-123.00598,38.710995,207.7
-123.005987,38.710982,207.9
-123.005995,38.710968,208.1
-123.006003,38.710952,208.3
-123.006013,38.710935,208.6
-123.006023,38.710921,208.8
-123.006032,38.710908,209.0
-123.006042,38.710896,209.2
-123.006052,38.710883,209.4
-123.006064,38.710872,209.6
-123.006075,38.71086,209.8
-123.006085,38.710849,210.0
-123.006095,38.710839,210.2
-123.006106,38.710831,210.3
-123.006118,38.710822,210.5
-123.006128,38.710812,210.7
-123.006139,38.710802,210.8
-123.006153,38.71079,211.1
-123.006163,38.710778,211.3
-123.006171,38.710768,211.4
-123.006177,38.710757,211.6
-123.006186,38.710745,211.8
-123.006195,38.710732,212.0
-123.006205,38.710721,212.2
-123.006214,38.71071,212.3
-123.006225,38.710699,212.5
-123.006235,38.710688,212.7
-123.006244,38.710678,212.9
-123.006252,38.710667,213.0
-123.006261,38.710655,213.2
-123.006267,38.710642,213.4
-123.006275,38.710631,213.6
-123.006281,38.710619,213.8
-123.006286,38.710608,213.9
-123.006291,38.710595,214.1
-123.006297,38.710583,214.3
-123.006305,38.710571,214.5
-123.006311,38.710557,214.6
-123.006318,38.710544,214.8
-123.006326,38.710531,215.0
-123.006333,38.710517,215.2
-123.006339,38.710501,215.4
-123.006344,38.710487,215.6
-123.006348,38.710474,215.8
-123.006353,38.71046,216.0
-123.006357,38.710445,216.2
-123.00636,38.710431,216.4
-123.006364,38.710417,216.6
-123.006371,38.710405,216.7
-123.006378,38.71039,216.9
-123.006382,38.710375,217.1
-123.006385,38.71036,217.3
-123.006389,38.710346,217.5
-123.006394,38.710333,217.7
-123.006398,38.710317,217.9
-123.0064,38.710303,218.0
-123.006403,38.710289,218.2
-123.006406,38.710275,218.4
-123.006411,38.710261,218.6
-123.006416,38.710248,218.8
-123.006419,38.710236,218.9
-123.006423,38.710223,219.1
-123.006425,38.71021,219.2
-123.006429,38.710199,219.4
-123.006432,38.710188,219.5
-123.006434,38.710174,219.7
-123.006437,38.71016,219.9
-123.00644,38.710146,220.1
-123.00644,38.710131,220.2
-123.00644,38.710117,220.4
-123.006442,38.710103,220.6
-123.006445,38.71009,220.8
-123.006449,38.710076,220.9
-123.006452,38.710064,221.1
-123.006455,38.710052,221.2
-123.006458,38.710039,221.4
-123.006462,38.710025,221.6
-123.006466,38.710011,221.7
-123.006472,38.709996,221.9
-123.006475,38.709982,222.1
-123.006478,38.709968,222.3
-123.006479,38.709954,222.4
-123.006483,38.709938,222.6
-123.00649,38.709924,222.8
-123.006493,38.70991,222.9
-123.006495,38.709892,223.1
-123.006497,38.709875,223.3
-123.006502,38.709859,223.5
-123.006501,38.709843,223.6
-123.006502,38.709828,223.8
-123.006504,38.709814,223.9
-123.006508,38.709799,224.1
-123.006511,38.709785,224.2
-123.006511,38.70977,224.3
-123.006512,38.709756,224.5
-123.006514,38.709742,224.6
-123.006516,38.709729,224.7
-123.006517,38.709717,224.8
-123.006519,38.709706,224.9
-123.006522,38.709692,225.0
-123.006522,38.709675,225.2
-123.006525,38.709659,225.3
-123.006528,38.709644,225.5
-123.006532,38.709625,225.6
-123.006533,38.709607,225.8
-123.006535,38.70959,225.9
-123.006534,38.709571,226.1
-123.006538,38.709553,226.2
-123.006542,38.709532,226.4
-123.006547,38.709512,226.5
-123.006551,38.709493,226.6
-123.006556,38.709473,226.8
-123.006557,38.709453,226.9
-123.006559,38.709433,227.0
-123.006562,38.709413,227.2
-123.006564,38.70939,227.3
-123.006565,38.70937,227.4
-123.006565,38.70935,227.6
-123.006564,38.709329,227.7
-123.006564,38.709309,227.8
-123.006564,38.70929,227.9
-123.006562,38.709271,228.0
-123.006561,38.709253,228.1
-123.006562,38.709233,228.2
-123.006563,38.709217,228.3
-123.006563,38.709197,228.4
-123.006568,38.709178,228.5
-123.006569,38.709158,228.6
-123.006569,38.709137,228.7
-123.006572,38.709116,228.8
-123.006577,38.709095,228.9
-123.006586,38.709076,229.0
-123.006588,38.709056,229.1
-123.006592,38.709035,229.1
-123.00659,38.709016,229.2
-123.00659,38.708996,229.3
-123.006589,38.708977,229.4
-123.006589,38.708957,229.5
-123.006593,38.708939,229.5
-123.006594,38.708919,229.6
-123.006601,38.708899,229.7
-123.006603,38.708879,229.8
-123.006607,38.708856,229.9
-123.00661,38.708834,229.9
-123.006608,38.708814,230.0
-123.006611,38.708791,230.1
-123.006614,38.708772,230.1
-123.006615,38.708752,230.2
-123.006616,38.708734,230.3
-123.006618,38.708714,230.3
-123.006623,38.708693,230.4
-123.006627,38.708674,230.5
-123.006631,38.708654,230.6
-123.006633,38.708634,230.6
-123.006636,38.708614,230.7
-123.006639,38.708594,230.8
-123.00664,38.708574,230.9
-123.006643,38.708553,231.0
-123.006647,38.708532,231.1
-123.006651,38.70851,231.2
-123.006656,38.70849,231.2
-123.006659,38.70847,231.3
-123.006662,38.708449,231.4
-123.006663,38.70843,231.5
-123.006664,38.708409,231.6
-123.006665,38.70839,231.7
-123.006668,38.70837,231.9
-123.006669,38.708351,232.0
-123.006671,38.708333,232.1
-123.006672,38.708314,232.2
-123.006674,38.708296,232.3
-123.006674,38.708277,232.4
-123.006675,38.708258,232.5
-123.006677,38.708239,232.6
-123.006678,38.70822,232.7
-123.00668,38.708201,232.9
-123.006681,38.708181,233.0
-123.006683,38.708162,233.1
-123.006685,38.708145,233.2
-123.006688,38.708126,233.3
-123.006689,38.708107,233.5
-123.006691,38.708086,233.6
-123.006694,38.708066,233.8
-123.006697,38.708051,233.9
-123.006698,38.708038,234.0
-123.006699,38.708024,234.1
-123.006701,38.708009,234.2
-123.006704,38.707994,234.3
-123.006707,38.707979,234.4
-123.006709,38.707964,234.6
-123.006714,38.70795,234.7
-123.006718,38.707936,234.8
-123.006724,38.707923,234.9
-123.006724,38.707911,235.0
-123.006725,38.707897,235.1
-123.006726,38.707882,235.3
-123.006725,38.707866,235.4
-123.006726,38.707851,235.5
-123.006727,38.707838,235.6
-123.006729,38.707826,235.7
-123.006728,38.707813,235.9
-123.006727,38.7078,236.0
-123.006729,38.707788,236.1
-123.00673,38.707775,236.2
-123.006734,38.707763,236.3
-123.006736,38.707751,236.4
-123.006739,38.707737,236.5
-123.006745,38.707723,236.7
-123.00675,38.707709,236.8
-123.006756,38.707695,236.9
-123.00676,38.707681,237.0
-123.006767,38.707666,237.2
-123.006773,38.707651,237.3
-123.00678,38.707636,237.5
-123.006787,38.70762,237.6
-123.006795,38.707606,237.7
-123.006799,38.707592,237.8
-123.006801,38.707578,237.9
-123.006806,38.707566,238.0
-123.00681,38.707554,238.1
-123.006815,38.707541,238.3
-123.006819,38.707529,238.4
-123.006823,38.707516,238.5
-123.006828,38.707503,238.6
-123.006835,38.707489,238.7
-123.006842,38.707472,238.8
-123.006851,38.707456,238.9
-123.006862,38.70744,239.1
-123.00687,38.707425,239.2
-123.006878,38.707411,239.3
-123.006885,38.707397,239.4
-123.006892,38.707382,239.5
-123.006899,38.707367,239.6
-123.006907,38.707355,239.7
-123.006912,38.707341,239.8
-123.006918,38.707323,239.9
-123.006926,38.707304,240.1
-123.006933,38.707285,240.2
-123.006942,38.707266,240.3
-123.006953,38.707249,240.4
-123.006967,38.70723,240.6
-123.006979,38.707212,240.7
-123.006991,38.707192,240.8
-123.007006,38.707174,240.9
-123.007021,38.707156,241.0
-123.007038,38.707139,241.2
-123.007054,38.707121,241.3
-123.007069,38.707101,241.4
-123.007084,38.707078,241.5
-123.007098,38.707055,241.6
-123.007111,38.707034,241.7
-123.007126,38.707012,241.8
-123.007141,38.706991,241.9
-123.007158,38.706972,242.0
-123.007178,38.706954,242.0
-123.007197,38.706938,242.1
-123.007214,38.706922,242.2
-123.007231,38.706905,242.2
-123.007248,38.706889,242.3
-123.007265,38.706871,242.3
-123.007281,38.706854,242.4
-123.007298,38.706838,242.4
-123.007318,38.706821,242.5
-123.007335,38.706804,242.5
-123.007351,38.706787,242.6
-123.007369,38.70677,242.6
-123.007389,38.706753,242.6
-123.007407,38.706737,242.7
-123.007428,38.706722,242.7
-123.007448,38.706706,242.7
-123.007467,38.706691,242.8
-123.007486,38.706677,242.8
-123.007505,38.706664,242.8
-123.007526,38.706652,242.8
-123.007548,38.706641,242.9
-123.007572,38.706631,242.9
-123.007596,38.706621,242.9
-123.007621,38.70661,243.0
-123.007646,38.706598,243.0
-123.007673,38.706589,243.0
-123.007699,38.706579,243.0
-123.007724,38.706569,243.1
-123.007748,38.70656,243.1
-123.007773,38.70655,243.1
-123.007797,38.706542,243.2
-123.00782,38.706532,243.2
-123.007844,38.706525,243.2
-123.007866,38.706515,243.3
-123.007892,38.706507,243.3
-123.007917,38.7065,243.4
-123.007942,38.706494,243.4
-123.007968,38.706489,243.5
-123.007991,38.706483,243.5
-123.008011,38.706477,243.6
-123.00803,38.70647,243.7
-123.008053,38.706466,243.7
-123.008074,38.706468,243.9
-123.008092,38.706472,244.1
-123.008108,38.706477,244.2
-123.008128,38.706487,244.4
-123.008148,38.706502,244.7
-123.008166,38.706518,244.9
-123.00818,38.706533,245.2
-123.008189,38.706548,245.4
-123.008198,38.706562,245.6
-123.008207,38.706577,245.9
-123.008214,38.706594,246.1
-123.008221,38.706609,246.4
-123.008226,38.706624,246.6
-123.008233,38.706641,246.9
-123.008242,38.706654,247.1
-123.008253,38.706663,247.3
-123.008265,38.70667,247.5
-123.008275,38.706679,247.7
-123.008286,38.706687,247.9
-123.008297,38.706696,248.0
-123.008308,38.706707,248.3
-123.008318,38.706717,248.5
-123.008325,38.706729,248.6
-123.008332,38.706741,248.8
-123.008338,38.706756,249.1
-123.008343,38.706772,249.3
-123.008348,38.706788,249.6
-123.008355,38.706803,249.8
-123.008361,38.706817,250.0
-123.008369,38.706831,250.3
-123.008374,38.706845,250.5
-123.00838,38.706858,250.7
-123.008386,38.706869,250.9
-123.008392,38.706882,251.1
-123.008398,38.706896,251.3
-123.008403,38.706907,251.5
-123.008407,38.706918,251.6
-123.008411,38.706931,251.8
-123.008416,38.706944,252.0
-123.008419,38.706957,252.2
-123.00842,38.70697,252.4
-123.008421,38.706983,252.6
-123.008426,38.706996,252.8
-123.008431,38.707008,253.0
-123.008436,38.707018,253.2
-123.008442,38.70703,253.4
-123.008446,38.707043,253.6
-123.008449,38.707055,253.8
-123.008451,38.707067,254.0
-123.008454,38.70708,254.2
-123.008457,38.707093,254.4
-123.008458,38.707106,254.6
-123.008461,38.70712,254.8
-123.008461,38.707135,255.1
-123.008464,38.707149,255.3
-123.008468,38.707163,255.5
-123.008469,38.707177,255.7
-123.00847,38.70719,255.9
-123.008474,38.707205,256.1
-123.008479,38.707221,256.3
-123.008488,38.707237,256.6
-123.008492,38.707251,256.8
-123.008497,38.707262,256.9
-123.008504,38.707275,257.0
-123.008511,38.707291,257.2
-123.008521,38.707305,257.3
-123.008532,38.707321,257.5
-123.008541,38.70734,257.6
-123.008554,38.707359,257.7
-123.008569,38.707377,257.8
-123.008584,38.707393,257.9
-123.008603,38.707402,257.9
-123.008626,38.707407,257.9
-123.008655,38.707411,257.9
-123.008683,38.707413,257.9
-123.008713,38.707413,257.9
-123.008744,38.707408,257.9
-123.008774,38.7074,257.9
-123.008801,38.707386,257.9
-123.008827,38.707369,257.8
-123.00885,38.707353,257.8
-123.008872,38.707334,257.8
-123.008895,38.707317,257.8
-123.008916,38.707299,257.7
-123.008937,38.70728,257.7
-123.008958,38.707262,257.7
-123.008979,38.707242,257.6
-123.009001,38.707225,257.6
-123.009025,38.707207,257.6
-123.009048,38.70719,257.5
-123.009069,38.707169,257.5
-123.00909,38.707149,257.5
-123.009113,38.707131,257.4
-123.009138,38.707117,257.4
-123.009162,38.707103,257.4
-123.009188,38.70709,257.4
-123.009216,38.707079,257.3
-123.009242,38.707069,257.3
-123.009267,38.707057,257.3
-123.009291,38.707045,257.3
-123.009312,38.707031,257.3
-123.009331,38.707013,257.3
-123.009346,38.706992,257.3
-123.009358,38.706969,257.4
-123.00937,38.706948,257.4
-123.00938,38.70693,257.5
-123.009391,38.706911,257.5
-123.009406,38.706894,257.6
-123.009423,38.706875,257.7
-123.00944,38.70686,257.8
-123.009456,38.706846,257.9
-123.009474,38.706834,258.0
-123.009492,38.706821,258.1
-123.009511,38.706805,258.3
-123.00953,38.706788,258.4
-123.009549,38.706771,258.5
-123.009568,38.706756,258.7
-123.009585,38.706741,258.8
-123.009602,38.706726,258.9
-123.009624,38.706713,259.0
-123.009646,38.706701,259.1
-123.009669,38.706689,259.2
-123.009693,38.706678,259.3
-123.009718,38.706673,259.4
-123.009738,38.706665,259.5
-123.009758,38.706654,259.6
-123.009777,38.706645,259.7
-123.009795,38.706637,259.8
-123.009816,38.70663,259.9
-123.009837,38.70662,260.0
-123.009858,38.706612,260.2
-123.009875,38.706605,260.3
-123.00989,38.706597,260.4
-123.009905,38.706588,260.5
-123.009925,38.706579,260.6
-123.009947,38.706573,260.8
-123.00997,38.706566,260.9
-123.009993,38.706561,261.0
-123.010014,38.706557,261.1
-123.010035,38.706551,261.3
-123.010055,38.706543,261.4
-123.010076,38.706537,261.5
-123.010093,38.70653,261.5
-123.010108,38.706522,261.6
-123.010125,38.706514,261.6
-123.010141,38.706504,261.7
-123.01016,38.706491,261.7
-123.010179,38.706477,261.7
-123.010201,38.706461,261.7
-123.010226,38.706448,261.7
-123.010251,38.706439,261.6
